,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
99,CrtY,lycopene_cycl,TIGR01789.1,AM-208-I08_AM-208-I08_contigs_AM-208-I08_NODE_6_2,-,8.7e-06,11.0,0.0,1.2e-05,10.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-208-I08
100,CrtY,lycopene_cycl,TIGR01789.1,AM-257-M21_AM-257-M21_contigs_AM-257-M21_NODE_98_2,-,1.3e-06,13.8,0.1,2.1e-06,13.1,0.1,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-257-M21
101,CrtY,lycopene_cycl,TIGR01789.1,AM-118-A22_AM-118-A22_contigs_AM-118-A22_NODE_14_12,-,3.2e-06,12.4,0.0,4.8e-06,11.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-118-A22
102,CrtY,lycopene_cycl,TIGR01789.1,AM-118-A22_AM-118-A22_contigs_AM-118-A22_NODE_15_8,-,3.1e-06,12.5,0.0,5.3e-06,11.7,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-118-A22
103,CrtY,lycopene_cycl,TIGR01789.1,AH-735-B20_AH-735-B20_contigs_AH-735-B20_NODE_53_5,-,2e-06,13.1,0.0,3e-06,12.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-B20
104,CrtY,lycopene_cycl,TIGR01789.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_2_74,-,3.2e-07,15.7,0.0,5e-07,15.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-F11
105,CrtY,lycopene_cycl,TIGR01789.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_3_18,-,7.9e-06,11.1,0.0,1.2e-05,10.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-F11
106,CrtY,lycopene_cycl,TIGR01789.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_5_3,-,5.8e-06,11.6,0.0,8.8e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-F11
107,CrtY,lycopene_cycl,TIGR01789.1,AM-121-F11_AM-121-F11_contigs_AM-121-F11_NODE_20_3,-,6.3e-06,11.5,0.1,9.2e-06,10.9,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-F11
108,CrtY,lycopene_cycl,TIGR01789.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_5_26,-,4.2e-06,12.0,0.0,6.6e-06,11.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-D03
109,CrtY,lycopene_cycl,TIGR01789.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_7_25,-,3.9e-06,12.1,0.0,5.8e-06,11.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-D03
110,CrtY,lycopene_cycl,TIGR01789.1,AM-216-D03_AM-216-D03_contigs_AM-216-D03_NODE_8_20,-,3.9e-06,12.1,0.0,6.6e-06,11.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-D03
111,CrtY,lycopene_cycl,TIGR01789.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_20_1,-,3.3e-06,12.4,0.0,4.9e-06,11.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-M19
112,CrtY,lycopene_cycl,TIGR01789.1,AM-235-M19_AM-235-M19_contigs_AM-235-M19_NODE_37_5,-,4.7e-06,11.9,0.1,9.1e-06,11.0,0.1,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-M19
113,CrtY,lycopene_cycl,TIGR01789.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_3_8,-,2.1e-06,13.0,0.1,3.1e-06,12.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-164-M16
114,CrtY,lycopene_cycl,TIGR01789.1,AM-164-M16_AM-164-M16_contigs_AM-164-M16_NODE_13_7,-,8.8e-07,14.3,0.0,1.3e-06,13.7,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-164-M16
115,CrtY,lycopene_cycl,TIGR01789.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_9_5,-,4.8e-06,11.9,0.0,7.6e-06,11.2,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-E15
116,CrtY,lycopene_cycl,TIGR01789.1,AM-216-E15_AM-216-E15_contigs_AM-216-E15_NODE_10_5,-,4.4e-06,12.0,0.1,6.4e-06,11.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-E15
117,CrtY,lycopene_cycl,TIGR01789.1,AM-187-I16_AM-187-I16_contigs_AM-187-I16_NODE_11_8,-,9e-06,11.0,0.0,1.4e-05,10.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-I16
118,CrtY,lycopene_cycl,TIGR01789.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_6_15,-,1.2e-06,13.8,0.0,2e-06,13.1,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-264-M02
119,CrtY,lycopene_cycl,TIGR01789.1,AM-264-M02_AM-264-M02_contigs_AM-264-M02_NODE_35_2,-,2.8e-07,15.9,0.0,4e-07,15.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-264-M02
120,CrtY,lycopene_cycl,TIGR01789.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_16_10,-,4.5e-07,15.2,0.1,6.3e-07,14.8,0.1,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-L09
121,CrtY,lycopene_cycl,TIGR01789.1,AM-216-L09_AM-216-L09_contigs_AM-216-L09_NODE_16_16,-,2.4e-06,12.9,0.0,4e-06,12.1,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-L09
122,CrtY,lycopene_cycl,TIGR01789.1,AM-138-I02_AM-138-I02_contigs_AM-138-I02_NODE_1_82,-,3.7e-07,15.5,0.0,7.4e-07,14.5,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-138-I02
123,CrtY,lycopene_cycl,TIGR01789.1,AM-138-I02_AM-138-I02_contigs_AM-138-I02_NODE_22_7,-,8.9e-07,14.3,0.1,2.8e-06,12.6,0.1,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-138-I02
124,CrtY,lycopene_cycl,TIGR01789.1,AM-138-I02_AM-138-I02_contigs_AM-138-I02_NODE_28_4,-,6.7e-06,11.4,0.0,1.1e-05,10.7,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-138-I02
125,CrtY,lycopene_cycl,TIGR01789.1,AM-216-D06_AM-216-D06_contigs_AM-216-D06_NODE_3_17,-,4.7e-06,11.9,0.0,8.8e-06,11.0,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-D06
126,CrtY,lycopene_cycl,TIGR01789.1,AM-184-G17_AM-184-G17_contigs_AM-184-G17_NODE_19_12,-,2.5e-06,12.8,0.1,6.7e-06,11.4,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-184-G17
127,CrtY,lycopene_cycl,TIGR01789.1,AM-184-G17_AM-184-G17_contigs_AM-184-G17_NODE_38_1,-,3.1e-06,12.5,0.0,6.3e-06,11.5,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-184-G17
128,CrtY,lycopene_cycl,TIGR01789.1,AH-573-O17_AH-573-O17_contigs_AH-573-O17_NODE_39_4,-,9e-07,14.3,0.0,1.6e-06,13.4,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-573-O17
129,CrtY,lycopene_cycl,TIGR01789.1,AM-138-B23_AM-138-B23_contigs_AM-138-B23_NODE_41_1,-,3.9e-07,15.4,0.0,7.3e-07,14.6,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-138-B23
130,CrtY,lycopene_cycl,TIGR01789.1,AH-735-G06_AH-735-G06_contigs_AH-735-G06_NODE_1_7,-,7.8e-06,11.2,0.1,1.2e-05,10.6,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-G06
131,CrtY,lycopene_cycl,TIGR01789.1,AH-735-G06_AH-735-G06_contigs_AH-735-G06_NODE_7_6,-,7.5e-07,14.5,0.0,1.2e-06,13.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-G06
132,CrtY,lycopene_cycl,TIGR01789.1,AH-735-G06_AH-735-G06_contigs_AH-735-G06_NODE_14_15,-,2e-06,13.1,0.0,3.5e-06,12.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-G06
133,CrtY,lycopene_cycl,TIGR01789.1,AM-201-L09_AM-201-L09_contigs_AM-201-L09_NODE_1_19,-,8e-06,11.1,0.0,1.2e-05,10.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-L09
134,CrtY,lycopene_cycl,TIGR01789.1,AM-201-L09_AM-201-L09_contigs_AM-201-L09_NODE_3_33,-,2.1e-06,13.1,0.0,3.5e-06,12.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-L09
135,CrtY,lycopene_cycl,TIGR01789.1,AH-562-C04_AH-562-C04_contigs_AH-562-C04_NODE_18_13,-,1.1e-06,14.0,0.0,1.7e-06,13.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-C04
136,CrtY,lycopene_cycl,TIGR01789.1,AG-538-I10_AG-538-I10_contigs_AG-538-I10_NODE_6_10,-,1.4e-05,10.3,0.1,2.4e-05,9.6,0.1,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AG-538-I10
137,CrtY,lycopene_cycl,TIGR01789.1,AH-562-A11_AH-562-A11_contigs_AH-562-A11_NODE_5_34,-,3.1e-06,12.5,0.0,5.4e-06,11.7,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-A11
138,CrtY,lycopene_cycl,TIGR01789.1,AH-562-A11_AH-562-A11_contigs_AH-562-A11_NODE_12_3,-,7.8e-06,11.2,0.1,1.2e-05,10.6,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-A11
139,CrtY,lycopene_cycl,TIGR01789.1,AH-562-A11_AH-562-A11_contigs_AH-562-A11_NODE_25_5,-,5.9e-06,11.6,0.0,1.3e-05,10.5,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-A11
140,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K18_AH-562-K18_contigs_AH-562-K18_NODE_1_115,-,4.7e-07,15.2,0.1,8.3e-07,14.4,0.1,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K18
141,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K18_AH-562-K18_contigs_AH-562-K18_NODE_8_15,-,2.2e-06,13.0,0.0,3.3e-06,12.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K18
142,CrtY,lycopene_cycl,TIGR01789.1,AM-225-N23_AM-225-N23_contigs_AM-225-N23_NODE_3_77,-,2e-06,13.1,0.0,3.5e-06,12.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-225-N23
143,CrtY,lycopene_cycl,TIGR01789.1,AM-225-N23_AM-225-N23_contigs_AM-225-N23_NODE_4_73,-,7.8e-06,11.2,0.1,1.2e-05,10.6,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-225-N23
144,CrtY,lycopene_cycl,TIGR01789.1,AM-225-N23_AM-225-N23_contigs_AM-225-N23_NODE_5_22,-,2.2e-06,13.0,0.0,3.3e-06,12.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-225-N23
145,CrtY,lycopene_cycl,TIGR01789.1,AM-216-F09_AM-216-F09_contigs_AM-216-F09_NODE_6_19,-,7.9e-06,11.1,0.1,1.2e-05,10.6,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-F09
146,CrtY,lycopene_cycl,TIGR01789.1,AM-216-F09_AM-216-F09_contigs_AM-216-F09_NODE_8_12,-,1.2e-06,13.9,0.0,1.7e-06,13.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-F09
147,CrtY,lycopene_cycl,TIGR01789.1,AM-216-F09_AM-216-F09_contigs_AM-216-F09_NODE_9_7,-,2.2e-06,13.0,0.0,3.3e-06,12.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-F09
148,CrtY,lycopene_cycl,TIGR01789.1,AM-216-F09_AM-216-F09_contigs_AM-216-F09_NODE_12_24,-,2e-06,13.1,0.0,3.5e-06,12.3,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-F09
149,CrtY,lycopene_cycl,TIGR01789.1,AH-735-E13_AH-735-E13_contigs_AH-735-E13_NODE_1_94,-,2.1e-06,13.1,0.0,3.5e-06,12.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-E13
150,CrtY,lycopene_cycl,TIGR01789.1,AH-735-E13_AH-735-E13_contigs_AH-735-E13_NODE_3_20,-,3.1e-06,12.5,0.0,4.9e-06,11.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-E13
151,CrtY,lycopene_cycl,TIGR01789.1,AH-735-E13_AH-735-E13_contigs_AH-735-E13_NODE_8_10,-,6.9e-06,11.3,0.1,1.2e-05,10.6,0.1,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-E13
152,CrtY,lycopene_cycl,TIGR01789.1,AH-735-E13_AH-735-E13_contigs_AH-735-E13_NODE_16_24,-,6.7e-07,14.7,0.0,1.2e-06,13.8,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-E13
153,CrtY,lycopene_cycl,TIGR01789.1,AH-735-J05_AH-735-J05_contigs_AH-735-J05_NODE_1_32,-,2.2e-06,13.0,0.0,3.5e-06,12.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-J05
154,CrtY,lycopene_cycl,TIGR01789.1,AH-735-J05_AH-735-J05_contigs_AH-735-J05_NODE_6_20,-,7.8e-06,11.2,0.1,1.2e-05,10.6,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-J05
155,CrtY,lycopene_cycl,TIGR01789.1,AH-735-J05_AH-735-J05_contigs_AH-735-J05_NODE_9_13,-,4e-07,15.4,0.0,5.4e-07,15.0,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-J05
156,CrtY,lycopene_cycl,TIGR01789.1,AG-538-A02_AG-538-A02_contigs_AG-538-A02_NODE_7_16,-,2.9e-07,15.9,0.1,4.1e-07,15.4,0.1,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AG-538-A02
157,CrtY,lycopene_cycl,TIGR01789.1,AG-538-A02_AG-538-A02_contigs_AG-538-A02_NODE_11_4,-,2.2e-06,13.0,0.0,3.2e-06,12.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AG-538-A02
158,CrtY,lycopene_cycl,TIGR01789.1,AH-991-I16_AH-991-I16_contigs_AH-991-I16_NODE_14_5,-,7.3e-06,11.3,0.0,1.2e-05,10.6,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-991-I16
159,CrtY,lycopene_cycl,TIGR01789.1,AM-235-D20_AM-235-D20_contigs_AM-235-D20_NODE_1_29,-,4.6e-06,11.9,0.0,8.8e-06,11.0,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-D20
160,CrtY,lycopene_cycl,TIGR01789.1,AM-121-L17_AM-121-L17_contigs_AM-121-L17_NODE_3_11,-,1e-06,14.1,0.0,1.7e-06,13.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-L17
161,CrtY,lycopene_cycl,TIGR01789.1,AM-121-L17_AM-121-L17_contigs_AM-121-L17_NODE_11_2,-,2.3e-06,12.9,0.1,4.5e-06,11.9,0.1,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-121-L17
162,CrtY,lycopene_cycl,TIGR01789.1,AM-121-L17_AM-121-L17_contigs_AM-121-L17_NODE_55_2,-,6.5e-06,11.4,0.0,9.5e-06,10.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-L17
163,CrtY,lycopene_cycl,TIGR01789.1,AM-164-P10_AM-164-P10_contigs_AM-164-P10_NODE_4_2,-,1e-05,10.7,0.0,2.2e-05,9.7,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-164-P10
164,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K05_AH-562-K05_contigs_AH-562-K05_NODE_1_45,-,1.1e-05,10.7,0.0,1.5e-05,10.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K05
165,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K05_AH-562-K05_contigs_AH-562-K05_NODE_13_7,-,2e-06,13.1,0.0,3.3e-06,12.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K05
166,CrtY,lycopene_cycl,TIGR01789.1,AM-286-N13_AM-286-N13_contigs_AM-286-N13_NODE_2_21,-,1.1e-05,10.7,0.1,2.3e-05,9.6,0.1,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-286-N13
167,CrtY,lycopene_cycl,TIGR01789.1,AM-286-N13_AM-286-N13_contigs_AM-286-N13_NODE_14_2,-,3.4e-06,12.4,0.0,5e-06,11.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-286-N13
168,CrtY,lycopene_cycl,TIGR01789.1,AM-286-N13_AM-286-N13_contigs_AM-286-N13_NODE_15_7,-,5.8e-07,14.9,0.1,1.6e-06,13.4,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-286-N13
169,CrtY,lycopene_cycl,TIGR01789.1,AM-249-A21_AM-249-A21_contigs_AM-249-A21_NODE_14_4,-,5.1e-06,11.8,0.0,9.3e-06,10.9,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-249-A21
170,CrtY,lycopene_cycl,TIGR01789.1,AM-249-A21_AM-249-A21_contigs_AM-249-A21_NODE_14_10,-,4.4e-06,12.0,0.2,7.9e-06,11.1,0.1,1.4,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-249-A21
171,CrtY,lycopene_cycl,TIGR01789.1,AM-249-A21_AM-249-A21_contigs_AM-249-A21_NODE_24_3,-,5.3e-06,11.7,0.0,9.7e-06,10.9,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-249-A21
172,CrtY,lycopene_cycl,TIGR01789.1,AM-201-I11_AM-201-I11_contigs_AM-201-I11_NODE_68_2,-,9.7e-06,10.8,0.0,1.5e-05,10.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-I11
173,CrtY,lycopene_cycl,TIGR01789.1,AM-201-M13_AM-201-M13_contigs_AM-201-M13_NODE_1_10,-,2.1e-07,16.3,0.1,6.2e-07,14.8,0.1,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-201-M13
174,CrtY,lycopene_cycl,TIGR01789.1,AH-470-B03_AH-470-B03_contigs_AH-470-B03_NODE_4_26,-,4.2e-06,12.0,0.1,9.9e-06,10.8,0.1,1.6,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-B03
175,CrtY,lycopene_cycl,TIGR01789.1,AH-470-B03_AH-470-B03_contigs_AH-470-B03_NODE_48_4,-,8.5e-06,11.0,0.1,1.3e-05,10.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-470-B03
176,CrtY,lycopene_cycl,TIGR01789.1,AM-184-A19_AM-184-A19_contigs_AM-184-A19_NODE_1_23,-,2.8e-06,12.6,0.1,5.5e-06,11.7,0.1,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-184-A19
177,CrtY,lycopene_cycl,TIGR01789.1,AM-184-A19_AM-184-A19_contigs_AM-184-A19_NODE_8_8,-,5.3e-06,11.7,0.0,9.7e-06,10.9,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-184-A19
178,CrtY,lycopene_cycl,TIGR01789.1,AM-184-A19_AM-184-A19_contigs_AM-184-A19_NODE_8_13,-,4.4e-06,12.0,0.2,7.9e-06,11.1,0.1,1.4,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-184-A19
179,CrtY,lycopene_cycl,TIGR01789.1,AH-735-F18_AH-735-F18_contigs_AH-735-F18_NODE_4_12,-,2.6e-06,12.8,0.1,5.5e-06,11.7,0.1,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-F18
180,CrtY,lycopene_cycl,TIGR01789.1,AH-735-F18_AH-735-F18_contigs_AH-735-F18_NODE_19_14,-,3.1e-06,12.5,0.1,5.8e-06,11.6,0.0,1.4,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-F18
181,CrtY,lycopene_cycl,TIGR01789.1,AM-184-K21_AM-184-K21_contigs_AM-184-K21_NODE_1_200,-,1e-06,14.1,0.0,1.7e-06,13.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-184-K21
182,CrtY,lycopene_cycl,TIGR01789.1,AM-184-K21_AM-184-K21_contigs_AM-184-K21_NODE_20_12,-,2.8e-06,12.6,0.1,5.5e-06,11.7,0.1,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-184-K21
183,CrtY,lycopene_cycl,TIGR01789.1,AH-982-C13_AH-982-C13_contigs_AH-982-C13_NODE_1_22,-,4e-06,12.1,0.0,6.1e-06,11.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-C13
184,CrtY,lycopene_cycl,TIGR01789.1,AH-982-C13_AH-982-C13_contigs_AH-982-C13_NODE_29_2,-,7.8e-06,11.2,0.1,1.4e-05,10.3,0.1,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-C13
185,CrtY,lycopene_cycl,TIGR01789.1,AH-982-C13_AH-982-C13_contigs_AH-982-C13_NODE_40_2,-,1.3e-06,13.8,0.0,2.1e-06,13.0,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-C13
186,CrtY,lycopene_cycl,TIGR01789.1,AH-562-F19_AH-562-F19_contigs_AH-562-F19_NODE_4_29,-,8.9e-08,17.6,0.1,1.7e-07,16.6,0.0,1.4,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-562-F19
187,CrtY,lycopene_cycl,TIGR01789.1,AM-121-J23_AM-121-J23_contigs_AM-121-J23_NODE_2_122,-,7.2e-06,11.3,0.0,1.2e-05,10.6,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-J23
188,CrtY,lycopene_cycl,TIGR01789.1,AM-121-J23_AM-121-J23_contigs_AM-121-J23_NODE_3_25,-,5.7e-06,11.6,0.1,9.4e-06,10.9,0.1,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-J23
189,CrtY,lycopene_cycl,TIGR01789.1,AM-121-J23_AM-121-J23_contigs_AM-121-J23_NODE_23_6,-,1.1e-05,10.7,0.0,1.6e-05,10.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-121-J23
190,CrtY,lycopene_cycl,TIGR01789.1,AH-982-I14_AH-982-I14_contigs_AH-982-I14_NODE_11_19,-,2.8e-06,12.6,0.1,5.5e-06,11.7,0.1,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-I14
191,CrtY,lycopene_cycl,TIGR01789.1,AH-982-I14_AH-982-I14_contigs_AH-982-I14_NODE_19_19,-,4.4e-06,12.0,0.2,7.9e-06,11.1,0.1,1.4,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-982-I14
192,CrtY,lycopene_cycl,TIGR01789.1,AH-982-I14_AH-982-I14_contigs_AH-982-I14_NODE_36_7,-,5.1e-06,11.8,0.0,7.6e-06,11.2,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-I14
193,CrtY,lycopene_cycl,TIGR01789.1,AM-332-C16_AM-332-C16_contigs_AM-332-C16_NODE_6_14,-,8e-06,11.1,0.3,1.6e-05,10.1,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-332-C16
194,CrtY,lycopene_cycl,TIGR01789.1,AM-332-C16_AM-332-C16_contigs_AM-332-C16_NODE_8_4,-,1.1e-16,46.8,0.0,1.5e-16,46.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-C16
195,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L21_AM-332-L21_contigs_AM-332-L21_NODE_21_4,-,1e-05,10.8,0.0,1.4e-05,10.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L21
196,CrtY,lycopene_cycl,TIGR01789.1,AM-332-M03_AM-332-M03_contigs_AM-332-M03_NODE_14_7,-,2.6e-06,12.7,0.0,5.6e-06,11.6,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-332-M03
197,CrtY,lycopene_cycl,TIGR01789.1,AM-332-M03_AM-332-M03_contigs_AM-332-M03_NODE_32_4,-,2.8e-25,75.2,0.0,3.5e-25,74.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-M03
