,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
105,CrtI,crtI_fam,TIGR02734.1,AH-613-O14_AH-613-O14_contigs_AH-613-O14_NODE_2_13,-,5.5e-27,80.5,0.0,9.7e-20,56.6,0.0,2.4,2,1,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-O14
106,CrtI,crtI_fam,TIGR02734.1,AH-613-O14_AH-613-O14_contigs_AH-613-O14_NODE_9_3,-,3.3e-06,12.0,0.9,9.5e-06,10.4,0.2,2.0,3,0,0,3,3,3,1,JCVI: phytoene desaturase family protein,AH-613-O14
107,CrtI,crtI_fam,TIGR02734.1,AH-613-O14_AH-613-O14_contigs_AH-613-O14_NODE_17_5,-,5.2e-08,17.9,0.3,1.6e-07,16.3,0.3,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-O14
108,CrtI,crtI_fam,TIGR02734.1,AH-613-O14_AH-613-O14_contigs_AH-613-O14_NODE_30_1,-,1.5e-07,16.4,1.2,1.5e-07,16.4,1.2,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-O14
109,CrtI,crtI_fam,TIGR02734.1,AM-243-K20_AM-243-K20_contigs_AM-243-K20_NODE_9_16,-,1.6e-11,29.5,2.3,2.3e-11,29.0,2.3,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-243-K20
110,CrtI,crtI_fam,TIGR02734.1,AH-613-M18_AH-613-M18_contigs_AH-613-M18_NODE_1_30,-,9.2e-08,17.1,1.2,6.3e-05,7.7,0.0,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-M18
111,CrtI,crtI_fam,TIGR02734.1,AH-613-M18_AH-613-M18_contigs_AH-613-M18_NODE_10_7,-,5.2e-07,14.6,0.3,7.4e-07,14.1,0.3,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-M18
112,CrtI,crtI_fam,TIGR02734.1,AH-613-M18_AH-613-M18_contigs_AH-613-M18_NODE_10_13,-,4e-07,15.0,3.2,1.4e-05,9.9,3.2,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-M18
113,CrtI,crtI_fam,TIGR02734.1,AH-613-M18_AH-613-M18_contigs_AH-613-M18_NODE_10_15,-,4e-06,11.7,2.6,3.5e-06,11.9,1.3,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-M18
114,CrtI,crtI_fam,TIGR02734.1,AH-613-M18_AH-613-M18_contigs_AH-613-M18_NODE_39_4,-,6.4e-12,30.8,5.5,1.2e-08,20.1,3.4,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-M18
115,CrtI,crtI_fam,TIGR02734.1,AH-470-P09_AH-470-P09_contigs_AH-470-P09_NODE_6_1,-,4.9e-06,11.4,0.0,0.00049,4.8,0.0,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-470-P09
116,CrtI,crtI_fam,TIGR02734.1,AH-470-P09_AH-470-P09_contigs_AH-470-P09_NODE_6_20,-,7.6e-08,17.4,0.3,1.3e-07,16.6,0.3,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-P09
117,CrtI,crtI_fam,TIGR02734.1,AH-470-P09_AH-470-P09_contigs_AH-470-P09_NODE_9_4,-,9.9e-20,56.6,0.1,6e-18,50.7,1.7,2.4,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AH-470-P09
118,CrtI,crtI_fam,TIGR02734.1,AH-470-P09_AH-470-P09_contigs_AH-470-P09_NODE_9_11,-,5.8e-08,17.8,4.2,8.9e-08,17.1,4.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-P09
119,CrtI,crtI_fam,TIGR02734.1,AH-470-P09_AH-470-P09_contigs_AH-470-P09_NODE_10_5,-,3.4e-06,11.9,1.1,7.9e-06,10.7,0.5,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-P09
120,CrtI,crtI_fam,TIGR02734.1,AH-470-P09_AH-470-P09_contigs_AH-470-P09_NODE_13_1,-,3.6e-09,21.8,1.7,5.1e-09,21.2,1.7,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-P09
121,CrtI,crtI_fam,TIGR02734.1,AH-470-P09_AH-470-P09_contigs_AH-470-P09_NODE_13_7,-,6.3e-06,11.0,0.3,1.2e-05,10.1,0.1,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-P09
122,CrtI,crtI_fam,TIGR02734.1,AH-982-J08_AH-982-J08_contigs_AH-982-J08_NODE_1_26,-,9e-12,30.3,5.3,1.2e-08,20.1,3.4,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-982-J08
123,CrtI,crtI_fam,TIGR02734.1,AH-982-J08_AH-982-J08_contigs_AH-982-J08_NODE_3_15,-,9.1e-08,17.1,0.2,1.3e-07,16.6,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-982-J08
124,CrtI,crtI_fam,TIGR02734.1,AH-982-J08_AH-982-J08_contigs_AH-982-J08_NODE_24_3,-,1.8e-15,42.5,1.6,2.5e-15,42.0,0.4,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-982-J08
125,CrtI,crtI_fam,TIGR02734.1,AM-235-A19_AM-235-A19_contigs_AM-235-A19_NODE_11_10,-,6.2e-27,80.3,0.0,9.6e-20,56.6,0.0,2.3,2,1,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-A19
126,CrtI,crtI_fam,TIGR02734.1,AM-235-A19_AM-235-A19_contigs_AM-235-A19_NODE_17_8,-,6.7e-06,11.0,0.4,5.1e-05,8.0,0.0,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-A19
127,CrtI,crtI_fam,TIGR02734.1,AM-235-A19_AM-235-A19_contigs_AM-235-A19_NODE_19_1,-,4.4e-06,11.6,3.0,3.1e-06,12.0,1.3,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-A19
128,CrtI,crtI_fam,TIGR02734.1,AM-235-A19_AM-235-A19_contigs_AM-235-A19_NODE_32_2,-,2e-07,16.0,3.1,1.4e-05,9.9,3.2,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-A19
129,CrtI,crtI_fam,TIGR02734.1,AM-235-A19_AM-235-A19_contigs_AM-235-A19_NODE_36_3,-,5.6e-09,21.1,0.1,8.9e-09,20.4,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-A19
130,CrtI,crtI_fam,TIGR02734.1,AM-235-A19_AM-235-A19_contigs_AM-235-A19_NODE_41_4,-,1.3e-06,13.3,0.8,1.9e-06,12.7,0.8,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-A19
131,CrtI,crtI_fam,TIGR02734.1,AM-235-A19_AM-235-A19_contigs_AM-235-A19_NODE_46_3,-,2.9e-07,15.5,2.6,4.1e-07,14.9,2.6,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-A19
132,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_1_40,-,1.1e-13,36.6,6.3,8.8e-13,33.6,5.2,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-229-F05
133,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_2_32,-,2.6e-08,18.9,0.1,4e-08,18.3,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-229-F05
134,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_9_5,-,7.1e-06,10.9,0.2,2.4e-05,9.1,0.0,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-229-F05
135,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_11_3,-,5e-11,27.9,7.5,1.3e-08,19.9,1.6,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-229-F05
136,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_12_20,-,5.4e-06,11.3,0.2,1.4e-05,9.9,0.1,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-229-F05
137,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_16_10,-,5.7e-07,14.5,1.6,8.1e-07,14.0,1.6,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-229-F05
138,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_16_15,-,6.6e-09,20.9,0.5,4.7e-06,11.4,0.2,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-229-F05
139,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_17_2,-,5.4e-08,17.9,0.3,1.4e-05,9.9,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-229-F05
140,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_21_16,-,5.8e-17,47.4,0.0,1.5e-15,42.8,0.4,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-229-F05
141,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_34_6,-,9.8e-08,17.0,0.0,1.7e-07,16.2,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-229-F05
142,CrtI,crtI_fam,TIGR02734.1,AM-229-F05_AM-229-F05_contigs_AM-229-F05_NODE_46_3,-,9.8e-11,26.9,0.7,1.1e-09,23.4,1.5,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-229-F05
143,CrtI,crtI_fam,TIGR02734.1,AH-613-J13_AH-613-J13_contigs_AH-613-J13_NODE_1_24,-,6.4e-07,14.3,1.0,9.6e-07,13.7,1.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-J13
144,CrtI,crtI_fam,TIGR02734.1,AH-613-J13_AH-613-J13_contigs_AH-613-J13_NODE_2_9,-,9.2e-06,10.5,0.2,1.4e-05,9.8,0.2,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-J13
145,CrtI,crtI_fam,TIGR02734.1,AH-613-J13_AH-613-J13_contigs_AH-613-J13_NODE_33_5,-,1.8e-06,12.8,1.8,2.8e-05,8.9,0.1,2.4,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AH-613-J13
146,CrtI,crtI_fam,TIGR02734.1,AH-613-J13_AH-613-J13_contigs_AH-613-J13_NODE_39_6,-,5.5e-07,14.5,0.5,7.5e-07,14.1,0.5,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-J13
147,CrtI,crtI_fam,TIGR02734.1,AH-613-J13_AH-613-J13_contigs_AH-613-J13_NODE_43_7,-,6e-10,24.3,2.3,1.5e-06,13.1,2.1,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-J13
148,CrtI,crtI_fam,TIGR02734.1,AH-613-J13_AH-613-J13_contigs_AH-613-J13_NODE_56_1,-,1.8e-06,12.8,0.1,3.7e-06,11.8,0.1,1.5,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-J13
149,CrtI,crtI_fam,TIGR02734.1,AH-613-J13_AH-613-J13_contigs_AH-613-J13_NODE_59_1,-,1.2e-11,29.9,2.3,1.7e-11,29.4,2.3,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-J13
150,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_3_18,-,5.7e-10,24.4,0.3,3.5e-09,21.8,0.3,2.1,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-L22
151,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_3_25,-,5.8e-06,11.1,0.1,1.3e-05,10.0,0.1,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-L22
152,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_3_40,-,3.9e-06,11.7,0.5,7e-06,10.9,0.5,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-L22
153,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_3_43,-,1.3e-07,16.6,2.6,3.7e-05,8.5,1.0,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-L22
154,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_4_26,-,5.3e-06,11.3,7.2,1.4e-06,13.2,3.9,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-L22
155,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_6_12,-,4e-08,18.3,0.0,7e-08,17.5,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-L22
156,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_11_9,-,2.4e-08,19.0,1.3,2.6e-06,12.3,0.2,2.9,3,0,0,3,3,3,3,JCVI: phytoene desaturase family protein,AM-235-L22
157,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_15_6,-,6.5e-09,20.9,0.1,1.6e-05,9.7,0.2,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-235-L22
158,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_16_15,-,9.9e-10,23.6,0.1,1.7e-09,22.8,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-L22
159,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_23_3,-,1.6e-08,19.6,0.6,1.6e-08,19.6,0.6,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-235-L22
160,CrtI,crtI_fam,TIGR02734.1,AM-235-L22_AM-235-L22_contigs_AM-235-L22_NODE_27_2,-,7.2e-12,30.6,1.8,1.1e-11,30.0,1.8,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-235-L22
161,CrtI,crtI_fam,TIGR02734.1,AM-201-P14_AM-201-P14_contigs_AM-201-P14_NODE_10_19,-,5.3e-11,27.8,0.1,4.3e-10,24.8,0.2,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-201-P14
162,CrtI,crtI_fam,TIGR02734.1,AM-388-I04_AM-388-I04_contigs_AM-388-I04_NODE_1_68,-,1.9e-11,29.3,9.2,1.8e-07,16.1,0.1,3.1,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AM-388-I04
163,CrtI,crtI_fam,TIGR02734.1,AM-388-I04_AM-388-I04_contigs_AM-388-I04_NODE_3_40,-,6.7e-07,14.2,0.1,9.6e-07,13.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-I04
164,CrtI,crtI_fam,TIGR02734.1,AM-388-I04_AM-388-I04_contigs_AM-388-I04_NODE_7_1,-,6.8e-17,47.2,0.6,7.9e-17,47.0,0.6,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-I04
166,CrtI,crtI_fam,TIGR02734.1,AM-388-I04_AM-388-I04_contigs_AM-388-I04_NODE_12_16,-,8.9e-08,17.1,0.3,1.5e-07,16.4,0.3,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-I04
167,CrtI,crtI_fam,TIGR02734.1,AM-388-I04_AM-388-I04_contigs_AM-388-I04_NODE_14_9,-,1.6e-09,22.9,0.4,1.4e-08,19.8,1.3,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-I04
168,CrtI,crtI_fam,TIGR02734.1,AM-388-I04_AM-388-I04_contigs_AM-388-I04_NODE_15_8,-,2.6e-32,98.1,0.1,1.9e-19,55.7,0.1,2.4,2,1,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-388-I04
169,CrtI,crtI_fam,TIGR02734.1,AM-388-I04_AM-388-I04_contigs_AM-388-I04_NODE_19_7,-,8e-07,14.0,0.1,1.1e-06,13.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-I04
170,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_1_14,-,6.7e-07,14.2,0.1,9.6e-07,13.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-F07
171,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_2_35,-,1.6e-09,22.9,0.4,1.4e-08,19.8,1.3,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-F07
172,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_3_25,-,4.1e-10,24.8,2.5,6.3e-10,24.2,2.5,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-F07
173,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_4_28,-,7.9e-08,17.3,0.0,1.4e-07,16.5,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-F07
175,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_8_30,-,8e-07,14.0,0.1,1.1e-06,13.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-F07
176,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_14_23,-,4.5e-07,14.8,0.5,6.9e-07,14.2,0.5,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-F07
177,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_15_11,-,6.3e-08,17.6,1.9,6.3e-08,17.6,1.9,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-F07
178,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_15_17,-,2.2e-08,19.1,0.8,3.2e-08,18.6,0.8,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-F07
179,CrtI,crtI_fam,TIGR02734.1,AM-388-F07_AM-388-F07_contigs_AM-388-F07_NODE_20_2,-,1.2e-18,53.0,0.5,1.4e-15,42.9,0.7,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-388-F07
180,CrtI,crtI_fam,TIGR02734.1,AM-390-G15_AM-390-G15_contigs_AM-390-G15_NODE_19_4,-,8.5e-07,13.9,2.5,3.5e-06,11.9,0.1,2.5,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-390-G15
181,CrtI,crtI_fam,TIGR02734.1,AM-390-G15_AM-390-G15_contigs_AM-390-G15_NODE_58_4,-,6.2e-07,14.3,1.7,9.1e-07,13.8,1.7,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-390-G15
182,CrtI,crtI_fam,TIGR02734.1,AH-611-J11_AH-611-J11_contigs_AH-611-J11_NODE_1_61,-,6.2e-06,11.1,7.6,2.8e-06,12.2,1.5,2.6,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AH-611-J11
183,CrtI,crtI_fam,TIGR02734.1,AH-611-J11_AH-611-J11_contigs_AH-611-J11_NODE_3_14,-,2.9e-165,536.7,0.0,3.3e-165,536.5,0.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-611-J11
184,CrtI,crtI_fam,TIGR02734.1,AH-611-J11_AH-611-J11_contigs_AH-611-J11_NODE_6_6,-,7e-08,17.5,0.1,1e-07,17.0,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-611-J11
185,CrtI,crtI_fam,TIGR02734.1,AH-611-J11_AH-611-J11_contigs_AH-611-J11_NODE_8_9,-,3.5e-07,15.2,0.7,5.5e-07,14.5,0.7,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-611-J11
186,CrtI,crtI_fam,TIGR02734.1,AH-611-J11_AH-611-J11_contigs_AH-611-J11_NODE_16_1,-,5.9e-07,14.4,0.6,8.1e-07,14.0,0.6,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-611-J11
187,CrtI,crtI_fam,TIGR02734.1,AH-611-J11_AH-611-J11_contigs_AH-611-J11_NODE_17_7,-,4.3e-42,130.4,0.1,1.9e-24,72.1,0.0,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-611-J11
189,CrtI,crtI_fam,TIGR02734.1,AM-388-D06_AM-388-D06_contigs_AM-388-D06_NODE_10_3,-,4.7e-07,14.8,0.3,1.5e-06,13.1,0.2,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-D06
190,CrtI,crtI_fam,TIGR02734.1,AM-388-D06_AM-388-D06_contigs_AM-388-D06_NODE_12_19,-,5.7e-13,34.3,0.9,7.9e-13,33.8,0.4,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-D06
191,CrtI,crtI_fam,TIGR02734.1,AM-388-D06_AM-388-D06_contigs_AM-388-D06_NODE_13_17,-,1.2e-27,82.6,0.0,1.6e-27,82.3,0.0,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-D06
192,CrtI,crtI_fam,TIGR02734.1,AM-388-D06_AM-388-D06_contigs_AM-388-D06_NODE_15_19,-,1.6e-07,16.3,0.3,2.7e-07,15.5,0.3,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-D06
193,CrtI,crtI_fam,TIGR02734.1,AM-388-D06_AM-388-D06_contigs_AM-388-D06_NODE_16_12,-,5e-07,14.7,0.6,7.7e-07,14.0,0.6,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-D06
194,CrtI,crtI_fam,TIGR02734.1,AM-388-D06_AM-388-D06_contigs_AM-388-D06_NODE_17_20,-,1.4e-08,19.8,1.6,1.8e-08,19.4,1.6,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-D06
195,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_2_40,-,2.2e-09,22.4,0.1,4.4e-09,21.4,0.0,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-N06
196,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_4_27,-,1.7e-42,131.7,0.0,2.8e-42,131.0,0.0,1.4,1,1,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-N06
197,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_4_28,-,2.3e-35,108.2,0.0,2.1e-27,81.9,0.0,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-388-N06
198,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_5_41,-,5e-13,34.5,1.6,5e-13,34.5,1.6,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-N06
199,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_11_13,-,5e-07,14.7,0.2,1.5e-06,13.1,0.2,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-388-N06
201,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_17_1,-,1.5e-07,16.4,0.1,2e-07,16.0,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-N06
203,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_24_11,-,3.1e-148,480.5,0.0,3.5e-148,480.3,0.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-N06
204,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_24_14,-,8.6e-100,320.7,0.0,9.6e-100,320.5,0.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-N06
205,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_31_3,-,2.8e-06,12.2,0.8,4e-06,11.7,0.8,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-N06
206,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_33_10,-,1.6e-07,16.3,0.3,2.7e-07,15.5,0.3,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-388-N06
207,CrtI,crtI_fam,TIGR02734.1,AM-388-N06_AM-388-N06_contigs_AM-388-N06_NODE_70_2,-,5e-11,27.9,6.7,4.3e-07,14.9,0.7,3.1,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AM-388-N06
208,CrtI,crtI_fam,TIGR02734.1,AM-390-M10_AM-390-M10_contigs_AM-390-M10_NODE_1_22,-,5.9e-10,24.3,0.0,1.2e-09,23.4,0.0,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-390-M10
210,CrtI,crtI_fam,TIGR02734.1,AM-390-M10_AM-390-M10_contigs_AM-390-M10_NODE_4_19,-,8.6e-06,10.6,1.2,0.00016,6.4,0.1,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-390-M10
211,CrtI,crtI_fam,TIGR02734.1,AM-390-M10_AM-390-M10_contigs_AM-390-M10_NODE_6_10,-,5.7e-07,14.5,0.1,9.1e-07,13.8,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-390-M10
212,CrtI,crtI_fam,TIGR02734.1,AM-390-M10_AM-390-M10_contigs_AM-390-M10_NODE_9_34,-,5.5e-08,17.8,0.0,1.1e-06,13.5,0.1,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-390-M10
213,CrtI,crtI_fam,TIGR02734.1,AM-390-M10_AM-390-M10_contigs_AM-390-M10_NODE_11_10,-,1.6e-07,16.3,0.3,2.7e-07,15.5,0.3,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-390-M10
214,CrtI,crtI_fam,TIGR02734.1,AM-390-M10_AM-390-M10_contigs_AM-390-M10_NODE_12_4,-,5e-11,27.9,6.7,4.3e-07,14.9,0.7,3.1,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AM-390-M10
